부산,서구,부상자수,627,53,49,60,47,54,66,63,25,34,51,67,58
부산,동구,사고건수,587,45,34,50,43,46,51,42,56,58,66,53,43
부산,동구,사망자수,3,0,0,0,0,1,0,1,1,0,0,0,0
부산,동구,부상자수,812,60,51,58,58,75,63,58,79,89,87,73,61
부산,영도구,사고건수,332,26,23,26,23,23,29,28,32,22,31,34,35
부산,영도구,사망자수,5,0,1,1,1,0,0,0,0,1,1,0,0
부산,영도구,부상자수,423,41,26,31,26,36,37,38,34,24,36,52,42
부산,진구,사고건수,"1,625",154,127,144,118,138,130,140,142,161,134,119,118
부산,진구,사망자수,18,2,2,1,0,4,2,1,0,2,2,0,2
부산,진구,부상자수,"2,179",212,180,216,174,183,172,176,170,223,172,156,145
부산,동래구,사고건수,952,77,84,81,67,103,78,87,77,77,84,66,71
부산,동래구,사망자수,6,0,0,1,0,0,1,2,1,0,1,0,0
부산,동래구,부상자수,"1,303",110,120,107,76,162,114,133,103,97,103,85,93
부산,남구,사고건수,797,73,54,74,71,71,60,57,73,62,58,72,72
부산,남구,사망자수,9,0,0,2,3,0,1,0,1,0,2,0,0
부산,남구,부상자수,"1,038",98,79,94,95,85,82,75,87,78,75,93,97
부산,북구,사고건수,688,53,53,52,66,54,53,70,52,53,66,62,54
부산,북구,사망자수,6,0,2,0,0,1,0,0,3,0,0,0,0
부산,북구,부상자수,934,70,64,80,93,62,74,117,63,68,89,79,75
부산,해운대구,사고건수,"1,018",84,72,93,89,90,74,90,95,74,103,73,81
부산,해운대구,사망자수,12,1,1,1,3,1,1,1,1,0,1,1,0
부산,해운대구,부상자수,"1,452",123,102,125,131,141,98,129,136,113,133,98,123
부산,사하구,사고건수,"1,003",80,70,88,90,85,74,79,87,89,68,93,100
부산,사하구,사망자수,3,1,0,0,1,0,0,0,0,0,0,0,1
부산,사하구,부상자수,"1,378",101,95,137,117,112,99,112,143,130,82,118,132
부산,금정구,사고건수,792,45,50,59,62,75,63,66,74,67,62,96,73
부산,금정구,사망자수,7,0,1,3,1,0,0,0,0,1,1,0,0
부산,금정구,부상자수,"1,065",64,70,71,83,98,85,89,94,93,99,127,92
부산,강서구,사고건수,584,45,37,53,56,41,39,51,44,50,54,63,51
부산,강서구,사망자수,15,0,1,4,0,2,0,3,1,3,0,1,0
부산,강서구,부상자수,877,70,55,80,71,63,53,84,63,95,70,97,76
부산,연제구,사고건수,657,53,49,65,51,50,61,61,56,47,49,63,52
부산,연제구,사망자수,5,0,0,1,0,0,1,1,0,0,0,0,2
부산,연제구,부상자수,863,64,68,85,68,67,78,79,68,65,68,92,61
부산,수영구,사고건수,710,49,58,60,49,59,50,74,62,67,60,62,60
부산,수영구,사망자수,2,1,0,0,0,0,0,0,0,0,0,0,1
부산,수영구,부상자수,"1,004",71,90,90,71,76,68,112,84,88,85,90,79
부산,사상구,사고건수,914,73,58,76,74,69,80,74,83,83,84,77,83
부산,사상구,사망자수,15,3,1,0,2,0,0,3,0,3,1,2,0
부산,사상구,부상자수,"1,320",87,84,114,105,119,103,114,110,134,122,110,118
부산,기장군,사고건수,433,38,32,35,36,36,42,31,37,32,35,32,47
부산,기장군,사망자수,8,1,0,0,0,1,0,2,1,1,1,0,1
부산,기장군,부상자수,670,63,55,52,57,64,63,47,47,47,56,51,68
대구,합계,사고건수,"13,199","1,044",908,"1,030","1,105","1,165","1,116","1,152","1,130","1,122","1,131","1,198","1,098"
대구,합계,사망자수,120,11,13,13,9,13,6,10,11,8,9,4,13
대구,합계,부상자수,"19,332","1,482","1,292","1,490","1,660","1,708","1,596","1,717","1,682","1,690","1,666","1,761","1,588"
대구,중구,사고건수,"1,020",78,86,78,80,93,91,84,84,98,83,74,91
대구,중구,사망자수,5,0,0,0,1,0,0,1,1,1,1,0,0
대구,중구,부상자수,"1,472",101,123,122,123,131,131,121,127,127,122,99,145
대구,동구,사고건수,"1,718",135,115,123,150,164,149,135,140,153,158,153,143
대구,동구,사망자수,20,3,0,1,3,0,1,2,2,2,2,0,4
대구,동구,부상자수,"2,444",172,162,177,205,234,212,204,198,238,229,226,187
대구,서구,사고건수,"1,250",101,89,103,109,98,114,99,101,83,117,125,111
대구,서구,사망자수,17,1,2,2,0,3,1,1,1,1,1,2,2
대구,서구,부상자수,"1,773",141,124,138,160,137,153,168,130,126,168,161,167
대구,남구,사고건수,859,67,66,68,63,74,70,80,77,76,73,68,77
대구,남구,사망자수,5,1,0,1,0,0,0,0,0,0,1,1,1
대구,남구,부상자수,"1,257",98,97,99,93,107,96,122,121,103,109,103,109
대구,북구,사고건수,"2,358",182,161,170,188,212,186,208,215,221,191,218,206
대구,북구,사망자수,25,2,3,2,2,4,2,1,1,2,1,0,5
대구,북구,부상자수,"3,414",260,229,240,275,282,280,286,343,335,264,325,295
대구,수성구,사고건수,"2,016",164,123,168,180,176,161,187,172,159,179,176,171
대구,수성구,사망자수,20,2,3,4,3,3,0,1,2,1,1,0,0
대구,수성구,부상자수,"3,064",233,181,244,282,300,235,294,251,262,283,264,235
대구,달서구,사고건수,"3,110",243,208,255,259,278,255,283,268,256,263,297,245
대구,달서구,사망자수,13,1,2,3,0,2,0,1,1,0,1,1,1
대구,달서구,부상자수,"4,629",378,284,383,411,407,371,419,406,375,391,443,361
대구,달성군,사고건수,868,74,60,65,76,70,90,76,73,76,67,87,54
대구,달성군,사망자수,15,1,3,0,0,1,2,3,3,1,1,0,0
대구,달성군,부상자수,"1,279",99,92,87,111,110,118,103,106,124,100,140,89
인천,합계,사고건수,"7,632",694,636,585,613,666,606,671,598,679,674,611,599
인천,합계,사망자수,113,14,9,7,10,2,4,13,12,10,13,11,8
인천,합계,부상자수,"10,976",991,979,868,885,955,869,919,893,976,980,828,833
인천,중구,사고건수,493,33,38,25,42,52,39,51,42,43,44,44,40
인천,중구,사망자수,14,2,2,0,2,1,0,2,0,2,0,2,1
인천,중구,부상자수,787,45,48,33,74,81,74,73,74,76,76,66,67
인천,동구,사고건수,156,15,13,10,8,9,15,20,18,15,15,10,8
인천,동구,사망자수,2,1,0,0,0,0,0,0,0,0,1,0,0
인천,동구,부상자수,216,21,22,18,8,9,20,23,27,24,16,15,13
인천,남구,사고건수,"1,127",116,85,91,87,103,93,82,82,112,103,90,83
인천,남구,사망자수,17,0,2,1,0,0,0,3,4,0,3,1,3
인천,남구,부상자수,"1,590",171,127,126,117,149,123,132,122,147,156,116,104
인천,부평구,사고건수,"1,109",115,116,89,97,90,81,104,71,80,88,92,86
인천,부평구,사망자수,10,3,1,1,2,0,0,0,0,0,3,0,0
인천,부평구,부상자수,"1,585",168,177,143,138,128,115,135,98,113,113,141,116
인천,남동구,사고건수,"1,707",146,139,122,139,142,152,143,123,176,148,135,142
인천,남동구,사망자수,11,2,0,1,1,0,1,1,0,2,0,1,2
인천,남동구,부상자수,"2,509",213,235,180,188,214,229,199,197,252,222,177,203
인천,서구,사고건수,"1,314",135,114,111,86,113,108,103,116,111,109,102,106
인천,서구,사망자수,19,2,2,1,0,0,0,2,3,3,1,4,1
인천,서구,부상자수,"1,823",178,167,155,138,150,141,140,162,161,147,126,158
인천,연수구,사고건수,687,55,59,62,64,58,42,61,56,59,61,58,52
인천,연수구,사망자수,17,1,1,1,2,0,2,1,1,2,3,3,0
인천,연수구,부상자수,978,74,88,104,92,84,60,72,83,89,82,73,77
인천,계양구,사고건수,802,63,61,59,71,73,61,75,70,61,76,63,69
인천,계양구,사망자수,14,2,1,1,1,0,0,3,4,0,1,0,1
인천,계양구,부상자수,"1,135",100,104,75,105,103,88,96,95,83,121,85,80
인천,강화군,사고건수,202,15,11,12,16,21,12,26,19,21,24,14,11
인천,강화군,사망자수,7,1,0,1,2,1,0,1,0,0,1,0,0
인천,강화군,부상자수,300,20,11,28,21,29,16,41,33,30,36,22,13
인천,옹진군,사고건수,35,1,-,4,3,5,3,6,1,1,6,3,2
인천,옹진군,사망자수,2,0,-,0,0,0,1,0,0,1,0,0,0
인천,옹진군,부상자수,53,1,-,6,4,8,3,8,2,1,11,7,2
광주,합계,사고건수,"7,459",562,515,607,598,645,618,639,639,643,666,672,655
광주,합계,사망자수,76,7,5,5,9,6,5,7,5,4,12,7,4
광주,합계,부상자수,"11,977",924,830,973,940,"1,010","1,059","1,093","1,064","1,009","1,053","1,009","1,013"
광주,동구,사고건수,509,28,33,43,38,38,49,37,45,46,47,62,43
광주,동구,사망자수,3,0,0,0,0,0,0,1,0,0,1,0,1
광주,동구,부상자수,767,34,53,58,60,65,95,53,64,59,65,99,62
광주,서구,사고건수,"1,952",166,140,158,151,177,139,178,151,188,176,156,172
광주,서구,사망자수,11,2,1,0,2,0,1,2,0,0,2,0,1
광주,서구,부상자수,"3,170",271,230,288,246,272,235,289,259,298,280,226,276
광주,북구,사고건수,"2,269",162,151,189,188,209,197,196,183,200,197,209,188
광주,북구,사망자수,25,2,2,1,2,2,1,3,2,2,3,4,1
광주,북구,부상자수,"3,647",268,231,283,299,330,346,353,308,318,313,316,282
광주,광산구,사고건수,"1,960",149,137,152,150,157,166,164,192,154,177,182,180
광주,광산구,사망자수,26,2,1,2,5,4,2,1,1,0,4,3,1
광주,광산구,부상자수,"3,219",268,239,254,239,250,277,306,313,252,291,264,266
광주,남구,사고건수,769,57,54,65,71,64,67,64,68,55,69,63,72
광주,남구,사망자수,11,1,1,2,0,0,1,0,2,2,2,0,0
광주,남구,부상자수,"1,174",83,77,90,96,93,106,92,120,82,104,104,127
대전,합계,사고건수,"7,554",547,567,599,622,630,645,617,673,623,684,709,638
대전,합계,사망자수,93,11,7,9,8,11,5,4,6,9,11,6,6
대전,합계,부상자수,"11,432",805,882,901,877,940,"1,036",942,"1,022",942,"1,028","1,068",989
대전,동구,사고건수,"1,258",76,67,103,105,114,113,102,118,112,127,104,117
대전,동구,사망자수,24,3,2,1,2,2,1,2,1,3,3,2,2
대전,동구,부상자수,"1,811",114,91,138,138,159,203,140,167,160,188,142,171
대전,중구,사고건수,"1,128",89,80,93,95,85,89,86,107,103,103,110,88
대전,중구,사망자수,12,2,2,2,1,2,0,0,0,0,1,0,2
대전,중구,부상자수,"1,657",123,113,129,129,126,127,126,157,184,148,158,137
대전,서구,사고건수,"2,310",185,193,172,187,191,181,201,198,178,202,225,197
대전,서구,사망자수,22,2,2,0,3,2,2,2,2,2,3,1,1
대전,서구,부상자수,"3,476",275,292,259,271,259,287,324,307,265,289,340,308
대전,유성구,사고건수,"1,961",126,150,156,165,166,169,159,168,155,183,178,186
대전,유성구,사망자수,22,1,0,4,2,4,1,0,2,3,3,1,1
대전,유성구,부상자수,"3,201",192,286,263,245,279,278,260,268,234,299,288,309
대전,대덕구,사고건수,897,71,77,75,70,74,93,69,82,75,69,92,50
대전,대덕구,사망자수,13,3,1,2,0,1,1,0,1,1,1,2,0
대전,대덕구,부상자수,"1,287",101,100,112,94,117,141,92,123,99,104,140,64
울산,합계,사고건수,"3,992",341,313,364,330,318,337,297,328,318,390,336,320
울산,합계,사망자수,79,8,5,10,7,9,6,5,8,6,4,8,3
울산,합계,부상자수,"5,777",461,445,468,518,460,476,435,465,492,595,495,467
울산,중구,사고건수,769,74,51,70,74,66,75,59,58,61,66,69,46
울산,중구,사망자수,10,2,2,1,1,1,0,1,0,0,0,2,0
울산,중구,부상자수,"1,080",92,74,98,123,90,113,79,71,93,96,87,64
울산,남구,사고건수,"1,254",123,113,104,100,108,103,93,89,99,126,97,99
울산,남구,사망자수,23,3,2,2,3,3,1,2,2,3,0,1,1
울산,남구,부상자수,"1,757",179,146,122,128,171,139,129,121,157,178,139,148
울산,동구,사고건수,507,45,45,59,43,29,39,31,46,40,43,44,43
울산,동구,사망자수,6,0,1,2,0,0,0,0,1,0,0,2,0
울산,동구,부상자수,641,58,57,68,51,37,53,39,53,52,60,54,59
울산,북구,사고건수,632,45,33,62,47,53,50,45,61,48,76,53,59
울산,북구,사망자수,16,0,0,4,3,2,2,0,3,0,1,0,1
울산,북구,부상자수,991,60,45,76,112,71,72,79,108,68,130,90,80
울산,울주군,사고건수,830,54,71,69,66,62,70,69,74,70,79,73,73
울산,울주군,사망자수,24,3,0,1,0,3,3,2,2,3,3,3,1
울산,울주군,부상자수,"1,308",72,123,104,104,91,99,109,112,122,131,125,116
세종,합계,사고건수,795,57,73,81,88,76,69,62,52,50,65,65,57
세종,합계,사망자수,20,4,0,4,2,2,3,0,1,4,0,0,0
세종,합계,부상자수,"1,142",88,115,106,112,120,106,85,85,61,90,91,83
세종,세종,사고건수,795,57,73,81,88,76,69,62,52,50,65,65,57
세종,세종,사망자수,20,4,0,4,2,2,3,0,1,4,0,0,0
세종,세종,부상자수,"1,142",88,115,106,112,120,106,85,85,61,90,91,83
경기,합계,사고건수,"53,448","4,405","4,327","3,932","4,327","4,445","4,397","4,610","4,359","4,504","4,845","4,765","4,532"
경기,합계,사망자수,678,61,44,56,52,60,56,51,67,59,61,46,65
경기,합계,부상자수,"81,174","6,760","6,804","5,925","6,593","6,751","6,441","7,132","6,724","6,970","7,178","7,141","6,755"
경기,수원시,사고건수,"4,997",406,470,385,392,463,416,390,382,425,464,425,379
경기,수원시,사망자수,39,1,2,2,3,2,4,2,4,4,6,7,2
경기,수원시,부상자수,"7,148",556,709,520,543,676,598,560,533,616,664,616,557
경기,성남시,사고건수,"3,834",392,338,261,350,315,315,333,287,295,337,302,309
경기,성남시,사망자수,37,5,2,4,4,1,4,1,3,2,5,3,3
경기,성남시,부상자수,"5,635",569,541,398,513,461,440,475,393,424,514,491,416
경기,의정부시,사고건수,"1,682",191,146,98,137,138,130,129,103,143,151,161,155
경기,의정부시,사망자수,19,0,4,3,2,0,2,1,0,1,1,1,4
경기,의정부시,부상자수,"2,401",308,214,124,171,192,171,202,170,235,211,210,193
경기,안양시,사고건수,"1,618",139,126,130,135,133,141,132,123,145,146,146,122
경기,안양시,사망자수,14,0,2,3,1,2,0,1,0,1,1,2,1
경기,안양시,부상자수,"2,356",209,166,185,213,195,183,198,194,232,220,186,175
경기,부천시,사고건수,"3,236",228,224,254,244,271,270,296,296,270,293,295,295
경기,부천시,사망자수,22,1,1,2,0,2,0,3,4,4,2,0,3
경기,부천시,부상자수,"4,550",329,324,397,333,378,367,423,433,391,372,403,400
경기,안산시,사고건수,"3,878",352,322,278,302,336,295,321,329,338,331,356,318
경기,안산시,사망자수,42,9,4,2,4,4,2,3,4,3,3,1,3
경기,안산시,부상자수,"5,909",559,513,444,430,522,416,475,479,516,511,558,486
경기,평택시,사고건수,"3,388",248,245,275,278,267,298,291,277,271,325,303,310
경기,평택시,사망자수,51,4,3,5,6,3,3,3,7,4,4,3,6
경기,평택시,부상자수,"5,465",410,441,465,456,422,463,509,448,450,475,465,461
경기,광명시,사고건수,"1,076",78,85,84,100,78,85,85,100,98,87,97,99
경기,광명시,사망자수,12,0,3,2,1,0,2,0,0,0,2,2,0
경기,광명시,부상자수,"1,520",102,121,125,142,105,122,128,154,136,120,132,133
경기,구리시,사고건수,668,53,48,50,46,64,49,71,56,61,50,56,64
경기,구리시,사망자수,11,0,0,1,1,2,0,1,2,1,0,0,3
경기,구리시,부상자수,966,76,80,69,70,84,79,102,80,81,66,88,91
경기,양주시,사고건수,"1,094",79,63,83,91,92,90,114,79,86,116,102,99
경기,양주시,사망자수,19,3,1,2,0,0,0,2,3,2,2,1,3
경기,양주시,부상자수,"1,629",109,83,110,133,151,136,164,139,149,178,142,135
경기,여주시,사고건수,513,46,29,40,45,32,41,34,41,43,67,43,52
경기,여주시,사망자수,14,1,1,2,1,1,2,0,2,1,1,0,2
경기,여주시,부상자수,814,69,48,64,90,51,62,48,59,74,94,77,78
경기,화성시,사고건수,"2,716",219,181,207,208,220,217,258,217,237,240,279,233
경기,화성시,사망자수,59,8,2,7,6,7,1,2,6,6,9,5,0
경기,화성시,부상자수,"4,257",345,268,310,330,350,331,400,346,362,363,471,381
경기,시흥시,사고건수,"2,434",184,177,184,204,204,219,214,187,197,223,219,222
경기,시흥시,사망자수,29,2,1,0,4,5,6,2,4,2,1,1,1
경기,시흥시,부상자수,"3,652",265,270,264,303,308,331,322,275,296,344,310,364
경기,파주시,사고건수,"1,693",155,170,121,131,128,129,140,147,119,145,160,148
경기,파주시,사망자수,22,0,3,2,2,2,0,1,3,0,3,3,3
경기,파주시,부상자수,"2,585",245,272,183,190,219,184,229,229,192,197,212,233
경기,고양시,사고건수,"3,950",388,410,298,321,289,299,311,321,317,326,335,335
경기,고양시,사망자수,38,6,2,0,2,3,3,3,4,4,6,2,3
경기,고양시,부상자수,"5,889",569,639,428,517,397,416,450,508,474,497,515,479
경기,광주시,사고건수,"1,691",131,131,112,134,134,132,148,137,158,154,163,157
경기,광주시,사망자수,19,0,0,4,0,2,1,3,3,3,1,1,1
경기,광주시,부상자수,"2,622",208,219,169,236,206,191,224,235,239,213,248,234
경기,연천군,사고건수,189,15,16,13,12,14,20,17,13,21,19,6,23
경기,연천군,사망자수,6,0,0,0,0,2,1,0,1,0,1,0,1
경기,연천군,부상자수,313,30,23,16,25,15,31,43,21,35,31,9,34
경기,포천시,사고건수,832,63,48,68,70,61,73,82,81,71,82,70,63
경기,포천시,사망자수,16,2,1,1,2,1,3,1,0,3,1,1,0
경기,포천시,부상자수,"1,413",124,66,117,113,118,123,138,146,121,123,115,109
경기,가평군,사고건수,380,21,24,27,28,43,31,47,56,30,28,24,21
경기,가평군,사망자수,11,2,1,2,1,2,1,1,1,0,0,0,0
경기,가평군,부상자수,682,41,44,45,47,81,52,93,101,51,55,38,34
경기,양평군,사고건수,532,28,44,30,43,43,40,57,54,63,53,51,26
경기,양평군,사망자수,15,2,0,1,0,3,2,2,0,3,0,0,2
경기,양평군,부상자수,826,40,84,40,78,60,56,87,86,99,83,80,33
경기,이천시,사고건수,"1,016",81,74,85,86,73,93,86,89,96,75,101,77
경기,이천시,사망자수,19,4,1,1,2,0,0,2,2,1,2,3,1
경기,이천시,부상자수,"1,626",126,116,147,140,131,142,121,149,139,127,169,119
경기,용인시,사고건수,"3,205",216,277,235,279,268,240,268,251,276,307,288,300
경기,용인시,사망자수,37,0,3,3,5,4,4,7,2,1,2,3,3
경기,용인시,부상자수,"5,116",335,471,352,459,463,377,424,426,461,458,423,467
경기,안성시,사고건수,"1,026",87,80,75,87,73,91,74,84,79,103,99,94
경기,안성시,사망자수,19,2,2,1,0,2,6,2,1,0,3,0,0
경기,안성시,부상자수,"1,740",139,143,153,151,111,146,134,132,137,164,161,169
경기,김포시,사고건수,"1,682",122,136,113,118,137,129,158,149,151,168,173,128
경기,김포시,사망자수,24,1,1,0,2,0,3,1,2,6,3,1,4
경기,김포시,부상자수,"2,664",209,216,178,189,212,179,263,228,232,272,270,216
경기,동두천시,사고건수,406,28,30,31,22,35,35,40,37,43,38,38,29
경기,동두천시,사망자수,11,2,0,1,0,1,2,0,3,1,1,0,0
경기,동두천시,부상자수,576,38,40,38,29,54,47,57,47,59,60,56,51
경기,과천시,사고건수,239,14,19,21,21,24,16,21,22,21,21,23,16
경기,과천시,사망자수,1,0,0,0,1,0,0,0,0,0,0,0,0
경기,과천시,부상자수,385,26,37,31,31,37,35,37,29,35,24,33,30
경기,군포시,사고건수,659,51,56,36,54,62,56,57,48,56,67,63,53
경기,군포시,사망자수,7,0,2,0,0,0,0,0,2,3,0,0,0
경기,군포시,부상자수,954,91,81,53,83,78,89,84,56,73,92,87,87
경기,남양주시,사고건수,"2,431",199,180,172,204,218,227,230,213,194,197,197,200
경기,남양주시,사망자수,41,4,1,4,1,3,4,4,1,2,1,4,12
경기,남양주시,부상자수,"3,903",342,301,254,301,330,378,411,360,321,316,296,293
경기,오산시,사고건수,962,82,68,72,68,85,85,89,67,83,104,64,95
경기,오산시,사망자수,10,1,1,0,0,1,0,2,1,0,0,0,4
경기,오산시,부상자수,"1,409",129,105,103,95,114,120,136,96,115,158,87,151
경기,의왕시,사고건수,444,42,45,23,33,33,38,38,44,45,31,36,36
경기,의왕시,사망자수,5,1,0,0,0,0,0,0,2,1,0,1,0
경기,의왕시,부상자수,726,64,79,34,58,49,49,65,67,116,40,60,45
경기,하남시,사고건수,977,67,65,71,84,112,97,79,69,72,97,90,74
경기,하남시,사망자수,9,0,0,1,1,5,0,1,0,0,0,1,0
